	mgm4472160.3..Tongue.dorsum	mgm4472167.3..Tongue.dorsum	mgm4472253.3..Tongue.dorsum	mgm4472255.3..Tongue.dorsum	mgm4472304.3..Tongue.dorsum	mgm4472305.3..Tongue.dorsum	mgm4472312.3..Supragingival.plaque	mgm4472337.3..Stool	mgm4472353.3..Tongue.dorsum	mgm4472361.3..Stool	mgm4472397.3..Supragingival.plaque	mgm4472419.3..Supragingival.plaque	mgm4472428.3..Supragingival.plaque	mgm4472444.3..Supragingival.plaque	mgm4472462.3..Supragingival.plaque	mgm4472464.3..Stool	mgm4472467.3..Stool	mgm4472473.3..Stool	mgm4472484.3..Tongue.dorsum	mgm4472495.3..Tongue.dorsum	mgm4472580.3..Stool	mgm4472586.3..Stool	mgm4472682.3..Stool	mgm4472751.3..Supragingival.plaque	mgm4472934.3..Stool	mgm4473326.3..Stool	mgm4473472.3..Supragingival.plaque	mgm4473666.3..Supragingival.plaque	mgm4478487.3..Tongue.dorsum	mgm4478571.3..Supragingival.plaque
The_mdtABCD_multidrug_resistance_cluster	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.531330535162852	0.0344747114241687	0.536358878542984	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.561667862396499	0.45746791060639	0.531954170170214	0.0130672290146859	0.048189931839424	0.538385711611864	0.522205091106354	0.539166755905815	0.0539975709327801	0.484164035767922	0.528112807077895	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
Xyloglucan_Utilization	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.557598241501631	0.0344747114241687	0.563938274255065	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.593767827001056	0.477296688708331	0.559173303320819	0.0130672290146859	0.048189931839424	0.569776770963146	0.564140648569043	0.576750366199433	0.0539975709327801	0.524771043033847	0.558387263728182	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
Dehydrogenase_complexes	0.616977294638877	0.600760563667836	0.616181949844308	0.631473388148827	0.600684248314331	0.623964945104356	0.778170271667426	0.433524386653752	0.628805119995745	0.454137570961987	0.698222172641582	0.796909420375792	0.833055775606437	0.64499669221563	0.741514749414881	0.482807824433041	0.402639960231011	0.429523572303879	0.612814876667468	0.650204450309664	0.492589098431796	0.401131359427541	0.477460932656846	0.701544978978865	0.502909158925659	0.480287735391882	0.659242278213517	0.700362004167069	0.597380184131	0.655348130329549
Peptide_methionine_sulfoxide_reductase	0.492591211373156	0.468543026972033	0.475676406878667	0.507935206148611	0.473277977382438	0.480873088229081	0.550231464718048	0.378701930194194	0.467922372548186	0.37846766321103	0.621972250029917	0.617163312106047	0.621156752503967	0.531569250842434	0.539074382611244	0.41803767453363	0.334139681006257	0.393597132145837	0.486451443123001	0.515263870604355	0.373370786492164	0.383658512516964	0.401438670370344	0.516729385345257	0.382896118813444	0.40201875658011	0.518194350789649	0.55157924565705	0.467462897363968	0.514759298963928
Flavohaemoglobin	0.426947752190087	0.41023548251212	0.422568791221118	0.43025326854076	0.415078238308173	0.431733382875472	0.522307787433586	0.0728871696593109	0.456998297383716	0.303022482229565	0.558597764779443	0.556021822769391	0.58704481942723	0.441026523317248	0.521824990013321	0.0750913138557743	0.242332759937862	0.0692181822390275	0.421739297582335	0.443821555532766	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.465504837721643	0.0599374710187843	0.0812714911888086	0.465892865316785	0.503047179733739	0.417385095662498	0.463113897513811
Beta-Glucoside_Metabolism	0.418099908615759	0.354701743596916	0.382514232280137	0.380677602976002	0.388534341961575	0.396554554312999	0.465342955420496	0.550906492244271	0.302819680747509	0.523219788515825	0.486416285403684	0.468157892147025	0.444418196857583	0.410939057231649	0.407829240601626	0.594512501930841	0.487695400317412	0.551123007551711	0.406538710453755	0.401654992494638	0.584086295637763	0.505666476022166	0.567165902040079	0.443289044919914	0.651994415789966	0.601899564563166	0.442531679700878	0.40906868910894	0.390813190454578	0.44197749941913
Multidrug_Resistance_Efflux_Pumps	0.55626599041665	0.530166668814622	0.568293397693395	0.533693293808549	0.515367963723161	0.550152157098785	0.320167868131995	0.770988863641308	0.543049218150053	0.742798441955208	0.310063711706608	0.34489905658628	0.331286820497269	0.531463282062026	0.287720172848012	0.810537595361372	0.651816383288988	0.782696020817134	0.50358111836156	0.532395004298759	0.748969475746799	0.718343580507292	0.774246217479809	0.430802604086663	0.732819599340427	0.788852037547038	0.337539240080918	0.324535387721863	0.534092126135008	0.335522279531261
Plasmid_replication	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.51508989587147	0.0344747114241687	0.465008808080559	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.48044417325724	0.625495337762856	0.0130672290146859	0.048189931839424	0.553128235581549	0.574746128785223	0.598705176144638	0.0539975709327801	0.494293427144746	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
Protein_degradation	0.456795907781367	0.43729084659095	0.455699307905377	0.473345381839044	0.443048182941495	0.457663543936691	0.491493238219685	0.620493329187846	0.445527482084773	0.618822225688518	0.476893342889159	0.467934572609682	0.518467926861929	0.484733376226335	0.463654713249329	0.660814593551355	0.521976511583734	0.637358729552029	0.458325795307417	0.457591390291363	0.625213503010517	0.604004259908056	0.632972656982547	0.481459463266795	0.581059479000594	0.629005086749952	0.479134595431623	0.472283740139569	0.44719715536088	0.475272266350193
Regulation_of_Oxidative_Stress_Response	0.533855137284595	0.508923848260297	0.531970473918128	0.556733547051154	0.510939985169545	0.529708552838026	0.659724600368192	0.36958278993059	0.548562387780286	0.401093743366061	0.699850172424749	0.694214718098941	0.726764229851625	0.558667928028199	0.646134491561645	0.394935450425773	0.353952165878253	0.375656962205653	0.51813466090508	0.582280685396242	0.400893495055757	0.365670124337075	0.373586590196155	0.590322447878902	0.377373142888243	0.377967213144012	0.571927215472767	0.618474631671384	0.512483324019573	0.569199213338448
SecY2-SecA2_Specialized_Transport_System	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.334772975819093	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.449038172565721	0.40634281747743	0.417963107045428	0.335545263011923	0.385848880052739	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.424649368867815	0.0599374710187843	0.0812714911888086	0.342236875534229	0.326208172074258	0.0152427253800253	0.335636062182491
Spore_Coat	0.353135831109867	0.335758173933727	0.347102989732927	0.358096559830019	0.34473755891979	0.34717956831535	0.407007853646539	0.236105824819904	0.35417474597558	0.278809742065031	0.442434485560608	0.432348132843742	0.447572112503194	0.361097381328886	0.419151497143574	0.0750913138557743	0.218126087075649	0.230477198572354	0.361146225745975	0.370314718237833	0.0729028767856784	0.238018250086826	0.0756103004048627	0.361770412923891	0.0599374710187843	0.0812714911888086	0.406037851441338	0.385998974517897	0.338492335177776	0.405093094756123
L-fucose_utilization	0.35789151532218	0.341147758454223	0.35120463733806	0.391575973591713	0.373484997905625	0.381099111948832	0.398962331920945	0.662397684841644	0.385950922610081	0.664384262928559	0.464577268392933	0.494283952013326	0.530146950968702	0.37353753114976	0.536390550901663	0.695645233679162	0.575558960377502	0.658000127675973	0.371330318393556	0.386771356547119	0.670992397941262	0.652323211791447	0.685059812132596	0.495004193481114	0.627948525903107	0.671719768717613	0.393615911849483	0.45298921750998	0.343041615204437	0.397848429818036
Phage_neck_proteins	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.309028092718572	0.237371291858839	0.145004789485191	0.295541459664333	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.259125947985319	0.0599374710187843	0.0812714911888086	0.25415663083368	0.237323345540759	0.0152427253800253	0.259072833241071
CBSS-265072.7.peg.546	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.294374491551331	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.295542557867808	0.249336155679832	0.295440066001686	0.0130672290146859	0.048189931839424	0.291743737982052	0.285710270917198	0.301772484675654	0.0539975709327801	0.281749077400587	0.294308621332954	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
CBSS-296591.1.peg.2330	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.643043239504202	0.0344747114241687	0.632990255150263	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.670474214502023	0.540001749978438	0.0692181822390275	0.0130672290146859	0.048189931839424	0.632684331797614	0.624318487827341	0.67819182628946	0.0539975709327801	0.634972721704406	0.687368975626006	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
D-Galacturonate_and_D-Glucuronate_Utilization	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.837598950847576	0.0344747114241687	0.812232434111261	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.826622807278137	0.726716172918007	0.0692181822390275	0.0130672290146859	0.048189931839424	0.820471363627079	0.796420862937919	0.837674032143418	0.0539975709327801	0.742074374976343	0.822149752702754	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
D-tyrosyl-tRNA(Tyr)_deacylase	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.361233411939339	0.0344747114241687	0.355440793965734	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.374508125923789	0.322677401099379	0.0692181822390275	0.0130672290146859	0.048189931839424	0.347638632870436	0.35655959034351	0.365634805943473	0.0539975709327801	0.342064247716542	0.368323641621249	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
L-rhamnose_utilization	0.42719216697433	0.397322784975509	0.414992045577266	0.443924649518865	0.398859244610191	0.425180729926253	0.571479634102247	0.79263722219856	0.474433025261092	0.802936585975131	0.621867474240706	0.622089512682653	0.630750733492719	0.441331923603197	0.564398906521413	0.800837625960417	0.703508235553223	0.781092162200583	0.407560105566525	0.463975383672259	0.790951248765676	0.759388622221067	0.807124013247534	0.533759164892106	0.71506831614261	0.791889682958858	0.468680749679564	0.520846720369659	0.418014095335932	0.468393858383528
Sex_pheromones_in_Enterococcus_faecalis_and_other_Firmicutes	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.353672227661529	0.0344747114241687	0.350694896789577	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.377409368891804	0.312875174684136	0.0692181822390275	0.0130672290146859	0.048189931839424	0.346132913201988	0.360615046481086	0.365939562108733	0.0539975709327801	0.336403546583714	0.362283844838539	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
CBSS-323850.3.peg.3284	0.0166438125370311	0.228099999592817	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.303464262725504	0.379264829678302	0.0344747114241687	0.367996899816817	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.397839773990637	0.326793148841591	0.386557717414963	0.0130672290146859	0.048189931839424	0.375978876852635	0.377069029001691	0.381247097852957	0.0539975709327801	0.36386497626395	0.384165742249287	0.23381001311302	0.310607438277891	0.0152427253800253	0.234351177006051
CBSS-376686.6.peg.291	0.365687096983126	0.360955581149114	0.406029107577975	0.376158376620464	0.355684757713761	0.369726831369858	0.0756103004048627	0.566007147022978	0.407856014259245	0.552349926193845	0.0909861164182359	0.073911780207256	0.0646178462850978	0.375112124661726	0.0717610268386802	0.554445663902256	0.436611752205517	0.5713184130417	0.350962790989402	0.387787321479479	0.592244945966826	0.574599944889322	0.620783611514618	0.277892483487389	0.616256795034698	0.556322214515929	0.0666825990662136	0.0746658623606662	0.357475017002955	0.0664696132698825
Inorganic_Sulfur_Assimilation	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.538567298535106	0.0344747114241687	0.581485832816235	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.545276783670352	0.505702055706117	0.617413071930325	0.0130672290146859	0.048189931839424	0.580669289415923	0.0687338316242895	0.534900952662815	0.0539975709327801	0.537981271799859	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
Unknown_carbohydrate_utilization_(_cluster_Ydj_)	0.44979208851947	0.430386862139668	0.439329110682877	0.461906444399327	0.43142556191245	0.440155362505407	0.500177506680779	0.37321696272083	0.440629284533981	0.362136200028916	0.548033953490464	0.544720578537602	0.557143722057561	0.478115915209034	0.488644817902853	0.406136461031554	0.345367426985201	0.38115479730435	0.442170533251113	0.474109925230392	0.355982155577863	0.373395907391628	0.407677669819441	0.455542761135364	0.380892852244361	0.39447650862977	0.456868367047614	0.490910193549378	0.429381357821502	0.454161981771053
CBSS-320372.3.peg.6046	0.472713632940715	0.465483182373974	0.488725866566749	0.501898947800332	0.477405737740478	0.471400063750213	0.587357785753626	0.0728871696593109	0.506463845286128	0.0690481071336274	0.618586902179051	0.632559285910462	0.620816948648634	0.495892380598052	0.5509898363438	0.0750913138557743	0.402290052286796	0.0692181822390275	0.473273382563567	0.529409775249254	0.0729028767856784	0.446791870833201	0.0756103004048627	0.503650730025979	0.384270693395997	0.0812714911888086	0.510041234745122	0.547116573388777	0.456039928240515	0.509349398280013
Xanthosine_utilization_(xap_region)	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.345602016649846	0.0344747114241687	0.337110834095911	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.358117927851787	0.299070807764746	0.350346219603093	0.0130672290146859	0.048189931839424	0.327525029013202	0.3471497992041	0.335308258361791	0.0539975709327801	0.0599374710187843	0.319948261204333	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
Polysaccharide_deacetylases	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.37559613861272	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.335239074580183	0.381554414176407	0.0130672290146859	0.048189931839424	0.372077342973537	0.366849721719388	0.0756103004048627	0.0539975709327801	0.349895225384368	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster	0.293216580254407	0.249322425478163	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.246928083603571	0.441619372682775	0.0344747114241687	0.422576382011035	0.321495321296806	0.326926118085824	0.331333466328632	0.0680013529421372	0.283500848497719	0.473897701580232	0.376127393614585	0.44968256784161	0.0130672290146859	0.048189931839424	0.432251422729524	0.429855395166978	0.462463319400085	0.246534260127927	0.454531266402502	0.472132630837143	0.310260992262362	0.339964016414122	0.283144954217953	0.308726672152592
Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes	0.725516939180236	0.67933485646831	0.692404034191194	0.753431104896807	0.692115650279175	0.720867487188957	0.831605016900949	0.0728871696593109	0.758658582420511	0.0690481071336274	0.8378756094535	0.864708488468116	0.895272160059385	0.741840856787951	0.819074087159963	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.724083550346983	0.786044154320498	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.74392361775494	0.0599374710187843	0.0812714911888086	0.756484217221033	0.793663787019861	0.699374568827737	0.75409073349002
Predicted_carbohydrate_hydrolases	0.417647284169418	0.38108433755683	0.418187082914458	0.445014895491861	0.41149184641232	0.399145292599775	0.44953408427358	0.58664883412522	0.42915672659671	0.573890278210168	0.471727949748441	0.497631986195507	0.493237377481726	0.441230193136099	0.391865910382284	0.605050627770939	0.500793276705265	0.582268103816227	0.405475835516538	0.439402604794864	0.58904496785726	0.561983314272708	0.603860144404595	0.447837830896098	0.567023804156442	0.600027262088192	0.459627805858566	0.465151985670823	0.393590368025168	0.460274485717436
Ribonucleotide_reductase_cluster	0.530833861293086	0.474293332248484	0.526384303667985	0.529860245041049	0.498370525609993	0.505954024815917	0.576694637275795	0.41977964344508	0.55236411814507	0.459972315649727	0.63630990057678	0.650281158904957	0.662424908606741	0.527126327689306	0.593025395375122	0.397410521309595	0.37398460295538	0.420173168146509	0.514882662174994	0.567242633987185	0.424312062973571	0.406631842093911	0.409680278477059	0.527813780085143	0.375939280239232	0.412797775857949	0.566282302482274	0.576940419824047	0.504471032896766	0.562730742267859
Sphingolipid_biosynthesis	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.438295156010253	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.469987882783047	0.379020421652031	0.445410320878767	0.0130672290146859	0.048189931839424	0.0729028767856784	0.426476148411133	0.0756103004048627	0.0539975709327801	0.447332375175781	0.460513999465221	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825
CBSS-87626.3.peg.3639	0.493457757075484	0.438156633494457	0.441233071580704	0.471081795024918	0.442791180651029	0.483337374138151	0.38223490855953	0.575187454068449	0.414410473302642	0.561363866848992	0.3023249017433	0.31254231678512	0.325445780759208	0.351514446388328	0.322773230694692	0.610918335572325	0.48192779761477	0.585647960497782	0.459182917939187	0.484583288899886	0.57315603834911	0.56189789785027	0.587658833974703	0.480971562898464	0.540971226167018	0.589880707740024	0.280558544971265	0.287082940426701	0.477295493664598	0.27803057422503
Arsenic_resistance	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.411639315967898	0.0344747114241687	0.315062067829187	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.199175259753194	0.284322363877385	0.392510155273676	0.0130672290146859	0.048189931839424	0.0729028767856784	0.406116113453231	0.439271422824401	0.0539975709327801	0.315448757405639	0.0812714911888086	0.219870835741056	0.0746658623606662	0.0152427253800253	0.219269591126958
Heme,_hemin_uptake_and_utilization_systems_in_GramPositives	0.410582419761471	0.381698139199828	0.387649107001234	0.412565271088153	0.399206017703154	0.400934040175008	0.451878913716157	0.361366304979703	0.394185550501788	0.347621977670019	0.412090455167539	0.455795835127044	0.48794462663835	0.430874208314877	0.386294103896743	0.343716213101581	0.327419884854987	0.351992119268857	0.409145567219911	0.429083987501332	0.336217209769392	0.33783790748762	0.368420317592628	0.438348053541119	0.348447130708746	0.370926619337515	0.453867352596731	0.430887663757963	0.38876016858932	0.449615229486406
